fecha_ho_1,fecha_no,latitud,longitud,geometry
2021-08-30,2016-12-18,6.28665866699998,-75.542476226,POINT (-75.542476226 6.28665866699998)
2021-09-04,2020-12-07,6.207240183708583,-75.62233774663682,POINT (-75.62233774663682 6.207240183708583)
2021-09-05,2016-11-27,6.258057559484371,-75.61966503667215,POINT (-75.61966503667215 6.258057559484371)
2021-09-05,2016-09-21,6.22174916,-75.622756688,POINT (-75.622756688 6.22174916)
2021-09-04,2021-01-24,6.222313912,-75.616455147,POINT (-75.616455147 6.222313912)
2021-09-06,2019-06-08,6.305073338591609,-75.54619826155427,POINT (-75.54619826155427 6.305073338591609)
2021-09-08,2024-06-11,6.225573923000009,-75.626018843,POINT (-75.626018843 6.225573923)
2021-09-08,2021-01-13,6.285372011999979,-75.537685591,POINT (-75.537685591 6.285372011999979)
2021-09-14,2020-09-06,6.276006685248626,-75.53658257459905,POINT (-75.53658257459905 6.276006685248626)
2020-10-22,2023-12-23,6.22915560600948,-75.5129002580811,POINT (-75.5129002580811 6.22915560600948)
2021-08-20,2024-03-27,6.265530119254302,-75.61481680044767,POINT (-75.61481680044767 6.265530119254302)
2021-05-18,2022-12-07,6.245581825999981,-75.541764912,POINT (-75.541764912 6.245581825999981)
2021-09-23,2023-06-09,6.267266940503398,-75.53279472195679,POINT (-75.53279472195679 6.267266940503398)
2021-09-23,2018-02-14,6.25231796999998,-75.541385381,POINT (-75.541385381 6.25231796999998)
2021-09-13,2017-10-20,6.219638705305509,-75.60386826483605,POINT (-75.60386826483605 6.219638705305509)
2021-03-23,2017-07-08,6.273773799000031,-75.612085423,POINT (-75.612085423 6.273773799000031)
2021-06-18,2024-02-23,6.230827029000009,-75.529375354,POINT (-75.529375354 6.230827029)
2021-10-17,2022-07-18,6.25409799599998,-75.626843949,POINT (-75.626843949 6.25409799599998)
2021-09-04,2019-09-20,6.216116871000001,-75.608149435,POINT (-75.608149435 6.216116871)
2021-07-18,2022-01-28,6.272877816568618,-75.53767922345419,POINT (-75.53767922345419 6.272877816568618)
2021-10-20,2019-10-13,6.172038830000021,-75.650441468,POINT (-75.650441468 6.172038830000021)
2021-10-20,2019-01-10,6.203731998000021,-75.605309563,POINT (-75.605309563 6.203731998000021)
2021-10-22,2023-08-06,6.174480877926324,-75.64833974600629,POINT (-75.64833974600629 6.174480877926324)
2021-10-22,2017-10-27,6.274224356999979,-75.539690627,POINT (-75.539690627 6.274224356999979)
2021-10-22,2019-02-11,6.26861292308269,-75.54066587036938,POINT (-75.54066587036938 6.26861292308269)
2021-10-23,2022-10-19,6.272992,-75.5458657,POINT (-75.5458657 6.272992)
2021-10-28,2020-11-29,6.295438886000001,-75.550608885,POINT (-75.550608885 6.295438886)
2021-10-11,2021-04-13,6.303011276000012,-75.551471782,POINT (-75.551471782 6.303011276000012)
2021-11-08,2018-11-29,6.188932936777596,-75.65039183002129,POINT (-75.65039183002129 6.188932936777596)
2021-11-10,2019-08-16,6.271589745000029,-75.599165282,POINT (-75.599165282 6.271589745000029)
2021-11-13,2018-08-16,6.291093053,-75.539650315,POINT (-75.539650315 6.291093053)
2021-11-20,2022-07-08,6.20620186999997,-75.563302784,POINT (-75.563302784 6.20620186999997)
2021-11-23,2017-04-09,6.280342527000019,-75.543954565,POINT (-75.543954565 6.280342527000019)
2021-11-23,2017-05-02,6.292039500999982,-75.540911855,POINT (-75.540911855 6.292039500999982)
2021-11-20,2020-04-20,6.273083955,-75.540453732,POINT (-75.540453732 6.273083955)
2021-11-25,2017-02-22,6.296271110470821,-75.54418130882885,POINT (-75.54418130882885 6.296271110470821)
2021-11-25,2017-03-07,6.296446859098158,-75.54399642442472,POINT (-75.54399642442472 6.296446859098158)
2021-11-25,2017-11-22,6.225539851000011,-75.607602386,POINT (-75.607602386 6.225539851000011)
2021-11-24,2018-12-31,6.280377332999992,-75.617773752,POINT (-75.617773752 6.280377333)
2021-11-27,2016-12-14,6.2922339976947645,-75.53901516327562,POINT (-75.53901516327562 6.292233997694765)
2021-11-25,2016-05-14,6.249065782375089,-75.62566826634387,POINT (-75.62566826634387 6.249065782375089)
2024-06-23,2020-03-15,6.27351028,-75.61216409,POINT (-75.61216409 6.27351028)
2024-06-23,2018-06-12,6.28595443,-75.5525664,POINT (-75.5525664 6.28595443)
2024-06-23,2017-07-24,6.24848019,-75.6230236,POINT (-75.6230236 6.24848019)
2024-06-27,2017-07-17,6.19646412,-75.55312191,POINT (-75.55312191 6.19646412)
2024-06-26,2017-07-06,6.27052516,-75.61630802000002,POINT (-75.61630802000002 6.27052516)
2024-06-27,2024-11-14,6.2614015,-75.6164442,POINT (-75.6164442 6.2614015)
2024-06-26,2019-10-23,6.251774840307862,-75.53905643334764,POINT (-75.53905643334764 6.251774840307862)
2024-06-26,2021-02-19,6.26881188,-75.58520042000002,POINT (-75.58520042000002 6.26881188)
2024-06-26,2020-08-17,6.26188207,-75.61782122,POINT (-75.61782122 6.26188207)
2024-06-25,2017-06-21,6.294594123605528,-75.59148025086121,POINT (-75.59148025086121 6.294594123605528)
2024-06-26,2018-04-24,6.269227071889456,-75.63678322535112,POINT (-75.63678322535112 6.269227071889456)
2024-06-26,2017-11-22,6.270074616616582,-75.62394855718752,POINT (-75.62394855718752 6.270074616616582)
2024-06-10,2024-09-16,6.28547,-75.548658,POINT (-75.548658 6.28547)
2022-07-02,2017-09-10,6.2350279,-75.5269421,POINT (-75.5269421 6.2350279)
2024-06-28,2022-03-19,6.264529,-75.612807,POINT (-75.612807 6.264529)
2024-06-28,2024-02-08,6.2729680239855545,-75.61605176011724,POINT (-75.61605176011724 6.272968023985555)
2024-06-22,2022-07-19,6.27288169,-75.5981275,POINT (-75.5981275 6.27288169)
2024-06-27,2016-08-10,6.27452335,-75.63007675,POINT (-75.63007675 6.27452335)
2024-06-26,2021-08-10,6.27268205,-75.5982056,POINT (-75.5982056 6.27268205)
2024-06-28,2016-04-14,6.276248767660715,-75.6083664766271,POINT (-75.6083664766271 6.276248767660715)
2024-06-27,2018-02-25,6.27052516,-75.61630802000002,POINT (-75.61630802000002 6.27052516)
2024-07-05,2018-09-24,6.27927412,-75.55555292,POINT (-75.55555292 6.27927412)
2024-06-28,2017-07-16,6.2689886,-75.6106246,POINT (-75.6106246 6.2689886)
2024-06-28,2022-12-19,6.276356558527332,-75.60891952652193,POINT (-75.60891952652193 6.276356558527332)
2024-06-28,2023-02-03,6.255618736602081,-75.62906282369674,POINT (-75.62906282369674 6.255618736602081)
2024-06-26,2016-07-03,6.2490532,-75.6368111,POINT (-75.6368111 6.2490532)
2024-06-28,2017-03-14,6.24907811,-75.62583053,POINT (-75.62583053 6.24907811)
2024-06-28,2019-11-26,6.258274,-75.6200813,POINT (-75.6200813 6.258274)
2024-06-27,2020-10-03,6.23278074776511,-75.6474452661509,POINT (-75.6474452661509 6.23278074776511)
2024-06-30,2018-08-28,6.274310258585478,-75.60840280107949,POINT (-75.60840280107949 6.274310258585478)
2024-06-27,2017-12-26,6.196556655211825,-75.55298607102516,POINT (-75.55298607102516 6.196556655211825)
2024-06-30,2023-09-26,6.279546836585754,-75.53974955815808,POINT (-75.53974955815808 6.279546836585754)
2024-07-01,2018-01-05,6.254437452155711,-75.62460968930743,POINT (-75.62460968930743 6.254437452155711)
2024-07-02,2022-02-27,6.25431909197425,-75.63063005332283,POINT (-75.63063005332283 6.25431909197425)
2024-07-02,2019-06-22,6.279877456835614,-75.54032443033672,POINT (-75.54032443033672 6.279877456835614)
2024-07-02,2017-10-01,6.2041669,-75.5538712,POINT (-75.5538712 6.2041669)
2024-07-02,2022-05-29,6.26874954282931,-75.6306295131002,POINT (-75.6306295131002 6.26874954282931)
2024-07-02,2019-10-13,6.2521717,-75.5400433,POINT (-75.5400433 6.2521717)
2024-07-01,2020-07-03,6.2491189870193375,-75.62554379189248,POINT (-75.62554379189248 6.249118987019338)
2024-06-14,2024-01-15,6.204225917523601,-75.63000953749922,POINT (-75.63000953749922 6.204225917523601)
2024-06-16,2017-05-23,6.2487027332809415,-75.62615215038736,POINT (-75.62615215038736 6.248702733280942)
2024-07-01,2023-08-30,6.29530059,-75.5643389,POINT (-75.5643389 6.29530059)
2024-06-30,2020-12-28,6.279550153226816,-75.5395887944712,POINT (-75.5395887944712 6.279550153226816)
2022-11-28,2017-01-12,6.278708592999979,-75.547747348,POINT (-75.547747348 6.278708592999979)
2022-03-01,2016-01-29,6.22617075800002,-75.564836598,POINT (-75.564836598 6.22617075800002)
2023-03-13,2017-08-07,6.293831,-75.649566795,POINT (-75.649566795 6.293831)
2021-06-10,2022-02-11,6.2910432643034495,-75.54257034710517,POINT (-75.54257034710517 6.29104326430345)
2022-09-16,2016-05-16,6.248885042807482,-75.63004286084825,POINT (-75.63004286084825 6.248885042807482)
2021-03-23,2016-12-04,6.274269761210717,-75.61176656354108,POINT (-75.61176656354108 6.274269761210717)
2023-03-18,2021-11-04,6.294276688000019,-75.538858528,POINT (-75.538858528 6.294276688000019)
2023-03-19,2019-06-15,6.269956691,-75.548368655,POINT (-75.548368655 6.269956691)
2023-03-27,2020-05-09,6.234437906999971,-75.539769287,POINT (-75.539769287 6.234437906999971)
2023-05-11,2021-07-13,6.273009982000019,-75.614478324,POINT (-75.614478324 6.273009982000019)
2023-05-11,2024-04-13,6.293812240488751,-75.65786784644328,POINT (-75.65786784644328 6.293812240488751)
2023-05-23,2019-12-29,6.28914604759439,-75.58634770411085,POINT (-75.58634770411085 6.28914604759439)
2023-05-24,2021-03-30,6.27323368331995,-75.6155229602141,POINT (-75.6155229602141 6.27323368331995)
2023-05-25,2022-04-09,6.305004317,-75.547936672,POINT (-75.547936672 6.305004317)
2023-05-25,2024-06-13,6.290966979842914,-75.54069870419782,POINT (-75.54069870419782 6.290966979842914)
2023-05-25,2017-06-15,6.289966579000009,-75.552503494,POINT (-75.552503494 6.289966579)
2023-05-25,2022-04-09,6.29504069374809,-75.54252136280712,POINT (-75.54252136280712 6.29504069374809)
2023-05-26,2023-11-15,6.248991626000019,-75.628346473,POINT (-75.628346473 6.248991626000019)
2023-05-26,2022-07-07,6.296877855999981,-75.550789285,POINT (-75.550789285 6.296877855999981)
2023-05-26,2021-05-31,6.265977636675229,-75.54006588836869,POINT (-75.54006588836869 6.265977636675229)
2023-05-27,2023-02-18,6.250808754326716,-75.63457797371126,POINT (-75.63457797371126 6.250808754326716)
2023-05-27,2017-02-21,6.289461108000009,-75.54860121,POINT (-75.54860121 6.289461108)
2023-05-28,2018-12-04,6.29937506900001,-75.538305234,POINT (-75.538305234 6.29937506900001)
2023-05-28,2020-07-19,6.262335761110669,-75.62436865165486,POINT (-75.62436865165486 6.262335761110669)
2023-05-30,2018-06-28,6.274351819999988,-75.606148373,POINT (-75.606148373 6.274351819999988)
2023-05-29,2021-10-28,6.276013941902966,-75.63487831520789,POINT (-75.63487831520789 6.276013941902966)
2023-05-29,2023-11-19,6.34945,-75.69707,POINT (-75.69707 6.34945)
2023-05-30,2020-12-27,6.287594215966601,-75.60842147293484,POINT (-75.60842147293484 6.287594215966601)
2023-06-01,2016-08-07,6.26751798599997,-75.541379509,POINT (-75.541379509 6.26751798599997)
2023-06-01,2020-11-12,6.224094,-75.661217,POINT (-75.661217 6.224094)
2023-06-03,2017-12-06,6.275432654392113,-75.61053086927531,POINT (-75.61053086927531 6.275432654392113)
2022-09-18,2024-12-11,6.17259,-75.65682,POINT (-75.65682 6.17259)
2023-04-12,2024-09-18,6.25943290100003,-75.622297867,POINT (-75.622297867 6.25943290100003)
2023-06-11,2024-11-30,6.274290377778598,-75.5437700059629,POINT (-75.5437700059629 6.274290377778598)
2022-10-14,2023-02-09,6.263912694999989,-75.537754002,POINT (-75.537754002 6.263912694999989)
2023-05-22,2016-02-04,6.261990103000019,-75.6078662,POINT (-75.6078662 6.261990103000019)
2023-05-26,2024-08-18,6.249478,-75.627715,POINT (-75.627715 6.249478)
2023-07-02,2019-02-24,6.272191872000012,-75.599581224,POINT (-75.599581224 6.272191872000012)
2023-07-04,2023-02-03,6.2466063617240986,-75.62504292891767,POINT (-75.62504292891767 6.246606361724099)
2022-09-20,2022-03-07,6.280782,-75.534899,POINT (-75.534899 6.280782)
2023-09-11,2021-09-16,6.275820075067303,-75.62707563780538,POINT (-75.62707563780538 6.275820075067303)
2022-08-01,2022-12-06,6.296317851000028,-75.564069698,POINT (-75.564069698 6.296317851000028)
2023-10-07,2016-10-28,6.280784714999979,-75.617753681,POINT (-75.617753681 6.280784714999979)
2023-10-08,2018-02-02,6.274915,-75.543359,POINT (-75.543359 6.274915)
2017-03-30,2022-11-10,6.205264,-75.629203,POINT (-75.629203 6.205264)
2021-06-26,2016-08-05,6.287596104785667,-75.59931439423084,POINT (-75.59931439423084 6.287596104785667)
2023-10-31,2016-04-07,6.293353890025269,-75.54651976677144,POINT (-75.54651976677144 6.293353890025269)
2023-11-01,2024-03-29,6.274228366206258,-75.54372389486115,POINT (-75.54372389486115 6.274228366206258)
2023-11-01,2016-05-19,6.295200178000021,-75.550158242,POINT (-75.550158242 6.295200178000021)
2023-11-01,2022-01-21,6.300588699976233,-75.54285170737764,POINT (-75.54285170737764 6.300588699976233)
2023-10-31,2020-09-25,6.278232522999987,-75.563779864,POINT (-75.563779864 6.278232522999987)
2023-10-31,2018-03-17,6.293528924999978,-75.544483017,POINT (-75.544483017 6.293528924999978)
2023-11-03,2022-11-17,6.271375061000009,-75.598350136,POINT (-75.598350136 6.271375061)
2023-11-02,2024-05-18,6.264529,-75.612807,POINT (-75.612807 6.264529)
2023-11-03,2019-06-23,6.335099633021126,-75.7062823833462,POINT (-75.7062823833462 6.335099633021126)
2023-11-17,2024-05-12,6.285444890999998,-75.536616784,POINT (-75.536616784 6.285444891)
2023-11-17,2021-05-19,6.215378547000001,-75.55255375900002,POINT (-75.55255375900002 6.215378547)
2023-11-19,2022-04-22,6.30055616191957,-75.54458322762132,POINT (-75.54458322762132 6.30055616191957)
2023-11-24,2023-05-23,6.25010561200003,-75.636349625,POINT (-75.636349625 6.25010561200003)
2023-11-24,2021-09-23,6.24646384300002,-75.620999859,POINT (-75.620999859 6.24646384300002)
2023-05-28,2020-09-05,6.293391033362164,-75.53964131443269,POINT (-75.53964131443269 6.293391033362164)
2023-11-18,2016-05-24,6.332152144233843,-75.69432492483001,POINT (-75.69432492483001 6.332152144233843)
2023-12-25,2016-01-07,6.192419203386964,-75.66753934182167,POINT (-75.66753934182167 6.192419203386964)
2023-12-25,2020-12-17,6.181882461275121,-75.6508853564801,POINT (-75.6508853564801 6.181882461275121)
2023-12-29,2017-10-02,6.28947821668104,-75.53876785519961,POINT (-75.53876785519961 6.28947821668104)
2023-12-29,2021-09-03,6.288903143351724,-75.53724396784432,POINT (-75.53724396784432 6.288903143351724)
2023-11-01,2019-12-30,6.277869536928239,-75.63324822994221,POINT (-75.63324822994221 6.277869536928239)
2024-04-22,2020-10-27,6.291263,-75.541238,POINT (-75.541238 6.291263)
2024-04-21,2016-07-03,6.28097638,-75.53962264,POINT (-75.53962264 6.28097638)
2024-04-23,2019-01-30,6.28005593,-75.55479477,POINT (-75.55479477 6.28005593)
2024-04-27,2021-12-24,6.319601208861737,-75.69077543481015,POINT (-75.69077543481015 6.319601208861737)
2022-11-10,2019-08-29,6.2521717,-75.5400433,POINT (-75.5400433 6.2521717)
2024-04-28,2020-12-06,6.2674044028891895,-75.53397134053866,POINT (-75.53397134053866 6.26740440288919)
2024-05-04,2017-10-10,6.284575666217039,-75.6093251770118,POINT (-75.6093251770118 6.284575666217039)
2024-05-02,2018-05-28,6.265013915795492,-75.634921176243,POINT (-75.634921176243 6.265013915795492)
2024-05-09,2021-06-28,6.27668236,-75.53517644,POINT (-75.53517644 6.27668236)
2024-05-09,2021-09-08,6.22536504,-75.60741305,POINT (-75.60741305 6.22536504)
2024-05-10,2022-10-09,6.250046461619649,-75.5393308233103,POINT (-75.5393308233103 6.250046461619649)
2024-05-10,2019-06-18,6.180232919559869,-75.66158892726784,POINT (-75.66158892726784 6.180232919559869)
2024-05-11,2019-07-19,6.266606977272619,-75.53365807271685,POINT (-75.53365807271685 6.266606977272619)
2024-05-12,2023-12-08,6.29938054,-75.55348902,POINT (-75.55348902 6.29938054)
2024-05-14,2023-02-05,6.2909098,-75.5400433,POINT (-75.5400433 6.2909098)
2024-05-15,2019-12-22,6.2068644,-75.6048047,POINT (-75.6048047 6.2068644)
2023-05-29,2017-09-03,6.2546423,-75.6288101,POINT (-75.62881010000001 6.2546423)
2024-05-15,2020-01-17,6.327473483457296,-75.7034645048663,POINT (-75.7034645048663 6.327473483457296)
2024-05-15,2021-02-18,6.2931868,-75.541724,POINT (-75.541724 6.2931868)
2024-05-15,2020-09-10,6.23818785,-75.53879716,POINT (-75.53879716 6.23818785)
2024-05-15,2021-10-10,6.1995763739621275,-75.59344891356103,POINT (-75.59344891356103 6.199576373962127)
2024-05-16,2023-06-16,6.2068644,-75.6048047,POINT (-75.6048047 6.2068644)
2024-05-15,2021-02-14,6.23675013,-75.47640063,POINT (-75.47640063 6.23675013)
2024-05-15,2016-08-13,6.23278074776511,-75.6474452661509,POINT (-75.6474452661509 6.23278074776511)
2024-05-17,2022-02-18,6.24930602,-75.54147577000002,POINT (-75.54147577000002 6.24930602)
2024-05-16,2023-05-21,6.29547914432379,-75.55325833337847,POINT (-75.55325833337847 6.29547914432379)
2024-05-21,2017-02-12,6.272208744881143,-75.59704392499641,POINT (-75.59704392499641 6.272208744881143)
2024-05-21,2021-08-09,6.25245392,-75.62668714,POINT (-75.62668714 6.25245392)
2024-05-21,2023-03-22,6.279634656055769,-75.61321800097163,POINT (-75.61321800097163 6.279634656055769)
2024-05-23,2016-01-03,6.23278074776511,-75.6474452661509,POINT (-75.6474452661509 6.23278074776511)
2024-05-22,2024-01-04,6.28815902,-75.59948146,POINT (-75.59948146 6.28815902)
2024-05-23,2024-12-30,6.279559565571528,-75.61317443732733,POINT (-75.61317443732733 6.279559565571528)
2024-05-28,2017-06-16,6.2896573,-75.6106246,POINT (-75.6106246 6.2896573)
2024-05-23,2018-04-19,6.28803944,-75.60124339,POINT (-75.60124339 6.28803944)
2024-05-24,2017-06-08,6.278405416548819,-75.56058448767102,POINT (-75.56058448767102 6.278405416548819)
2024-05-23,2018-01-28,6.273913886514243,-75.62035858517281,POINT (-75.62035858517281 6.273913886514243)
2024-05-24,2022-04-12,6.263368867793712,-75.53895036697703,POINT (-75.53895036697703 6.263368867793712)
2024-05-24,2019-01-28,6.269980901125454,-75.58695830695999,POINT (-75.58695830695999 6.269980901125454)
2024-05-15,2018-08-29,6.2614015,-75.6164442,POINT (-75.6164442 6.2614015)
2024-05-23,2020-06-22,6.27964356,-75.61318049,POINT (-75.61318049 6.27964356)
2024-05-30,2023-09-21,6.2350279,-75.5269421,POINT (-75.5269421 6.2350279)
2024-06-28,2018-03-27,6.2521717,-75.5400433,POINT (-75.5400433 6.2521717)
2024-06-09,2016-12-14,6.2951939,-75.5545989,POINT (-75.5545989 6.2951939)
2024-06-09,2020-04-06,6.29656578,-75.56387143,POINT (-75.56387143 6.29656578)
2024-06-09,2017-07-29,6.311642063137974,-75.55959006386333,POINT (-75.55959006386333 6.311642063137974)
2024-06-09,2016-07-11,6.3033664,-75.5465935,POINT (-75.5465935 6.3033664)
2024-06-10,2017-05-12,6.28466281,-75.58508561,POINT (-75.58508561 6.28466281)
2024-06-11,2018-05-19,6.28062433,-75.54357725,POINT (-75.54357725 6.28062433)
2024-05-10,2017-08-26,6.21953605,-75.63557491,POINT (-75.63557491 6.21953605)
2017-06-26,2024-02-05,6.271302,-75.536001,POINT (-75.536001 6.271302)
2022-02-22,2023-05-03,6.265813,-75.534688,POINT (-75.534688 6.265813)
2024-06-28,2023-02-12,6.27316,-75.615728,POINT (-75.615728 6.27316)
2017-06-23,2022-07-18,6.240396,-75.516527,POINT (-75.5165269999999 6.240396)
2022-10-28,2017-12-30,6.25864,-75.69591,POINT (-75.69591 6.25864)
2019-11-14,2017-12-07,6.288871,-75.542241,POINT (-75.542241 6.288871)
2021-12-01,2023-07-24,6.279653,-75.621333,POINT (-75.621333 6.279653)
2021-05-18,2023-06-29,6.218,-75.564,POINT (-75.5639999999999 6.218)
2021-11-10,2018-06-21,6.271158,-75.599141,POINT (-75.599141 6.271158)
2022-09-16,2017-02-05,6.252408124,-75.630567262,POINT (-75.630567262 6.252408124)
2017-06-23,2021-08-30,6.240396,-75.516527,POINT (-75.516527 6.240396)
2022-09-07,2016-05-14,6.182384,-75.663142,POINT (-75.6631419999999 6.182384)
2022-09-07,2021-12-23,6.179093,-75.671125,POINT (-75.671125 6.179093)
2021-10-25,2024-02-17,6.267353,-75.531991,POINT (-75.531991 6.267353)
2017-06-12,2019-12-10,6.277512,-75.535327,POINT (-75.535327 6.277512)
2017-04-01,2019-02-17,6.193503,-75.66199,POINT (-75.66199 6.193503)
2022-08-06,2024-04-23,6.22745,-75.529669,POINT (-75.529669 6.22745)
2022-07-13,2020-01-27,6.195763,-75.656741,POINT (-75.6567409999999 6.195763)
2021-03-24,2020-12-07,6.20356,-75.604035,POINT (-75.604035 6.20356)
2022-06-27,2019-12-24,6.261388,-75.555283,POINT (-75.555283 6.261388)
2021-09-05,2017-12-14,6.207845,-75.622413,POINT (-75.622413 6.207845)
2022-05-07,2020-05-30,6.23065,-75.56758,POINT (-75.56758 6.23065)
2022-04-05,2016-10-23,6.237579,-75.510812,POINT (-75.510812 6.237579)
2021-06-01,2023-10-29,6.253434,-75.534346,POINT (-75.534346 6.253434)
2022-10-20,2024-04-16,6.249153262999981,-75.625464498,POINT (-75.625464498 6.249153262999981)
2024-07-01,2022-05-21,6.265433388832582,-75.61442050660636,POINT (-75.61442050660636 6.265433388832582)
2024-06-27,2020-06-11,6.207613948423543,-75.61102127710888,POINT (-75.61102127710888 6.207613948423543)
2024-06-28,2018-04-13,6.26660555,-75.62980022,POINT (-75.62980022 6.26660555)
2024-06-19,2018-10-09,6.270814125066566,-75.63108629392512,POINT (-75.63108629392512 6.270814125066566)
2024-06-16,2023-10-30,6.216338694895902,-75.60359524307123,POINT (-75.60359524307123 6.216338694895902)
2023-05-29,2020-04-03,6.2490532,-75.6368111,POINT (-75.6368111 6.2490532)
2021-05-17,2024-11-28,6.253717757,-75.629275996,POINT (-75.629275996 6.253717757)
2022-04-03,2016-12-13,6.353408526000011,-75.702042332,POINT (-75.702042332 6.353408526000011)
2021-10-15,2016-11-08,6.294572897000019,-75.595869404,POINT (-75.595869404 6.294572897000019)
2022-04-05,2021-03-25,6.272073299000001,-75.612308502,POINT (-75.612308502 6.272073299)
2024-05-15,2023-03-10,6.219007258975214,-75.63524520078055,POINT (-75.63524520078055 6.219007258975214)
2024-05-10,2021-04-19,6.271573248197731,-75.53960370117666,POINT (-75.53960370117666 6.271573248197731)
2022-06-02,2017-08-06,6.21337787599998,-75.55969237,POINT (-75.55969237 6.21337787599998)
2022-07-26,2021-06-02,6.25338330699998,-75.625494619,POINT (-75.625494619 6.25338330699998)
2024-05-10,2022-07-18,6.30128043,-75.58539697,POINT (-75.58539697 6.30128043)
2022-10-24,2018-04-01,6.239376672999981,-75.537574392,POINT (-75.537574392 6.239376672999981)
2024-05-14,2022-10-13,6.29472696,-75.58045582,POINT (-75.58045582 6.29472696)
2024-05-07,2023-02-14,6.181882461275121,-75.6508853564801,POINT (-75.6508853564801 6.181882461275121)
2024-05-04,2022-12-06,6.24289971,-75.54203293,POINT (-75.54203293 6.24289971)
2022-10-24,2016-11-16,6.284064450659108,-75.5419801652787,POINT (-75.5419801652787 6.284064450659108)
2021-10-23,2023-02-12,6.27200092099997,-75.541130769,POINT (-75.541130769 6.27200092099997)
2022-10-24,2024-10-14,6.296451494,-75.541619224,POINT (-75.541619224 6.296451494)
2024-05-04,2023-05-21,6.26238696,-75.55449073,POINT (-75.55449073 6.26238696)
2022-06-02,2020-04-15,6.2146985310000105,-75.559412289,POINT (-75.559412289 6.21469853100001)
2022-04-05,2024-06-06,6.28588445299999,-75.541635863,POINT (-75.541635863 6.285884453)
2022-08-01,2021-10-09,6.286515915999982,-75.551660313,POINT (-75.551660313 6.286515915999982)
2022-06-05,2024-04-26,6.2690506129999894,-75.537404026,POINT (-75.537404026 6.269050612999989)
2021-10-22,2023-05-01,6.27004672800001,-75.539623383,POINT (-75.539623383 6.27004672800001)
2021-10-27,2018-11-18,6.282769845000019,-75.538024319,POINT (-75.538024319 6.282769845000019)
2022-10-28,2021-12-26,6.254181085706203,-75.63191188292154,POINT (-75.63191188292154 6.254181085706203)
2021-10-31,2019-04-12,6.295032902,-75.544536758,POINT (-75.544536758 6.295032902)
2022-10-28,2020-06-12,6.239376672999981,-75.537574392,POINT (-75.537574392 6.239376672999981)
2024-04-22,2022-02-05,6.2691588,-75.5473213,POINT (-75.5473213 6.2691588)
2022-10-29,2020-12-03,6.2269892859999905,-75.523668151,POINT (-75.523668151 6.226989286)
2024-04-21,2023-03-31,6.2696192293194,-75.5398409474851,POINT (-75.5398409474851 6.2696192293194)
2022-08-05,2020-04-04,6.300723869000021,-75.547047532,POINT (-75.547047532 6.300723869000021)
2022-08-02,2017-10-03,6.23612134000001,-75.532031411,POINT (-75.532031411 6.23612134)
2022-02-06,2021-03-25,6.27468717,-75.602530299,POINT (-75.602530299 6.27468717)
2021-11-04,2023-07-17,6.269541762000021,-75.54284139700002,POINT (-75.54284139700002 6.269541762000021)
2021-05-10,2019-11-04,6.2715009,-75.55470091,POINT (-75.55470091 6.2715009)
2022-06-18,2018-07-11,6.244188,-75.5422,POINT (-75.5422 6.244188)
2022-08-05,2019-02-28,6.253234464999989,-75.631736756,POINT (-75.631736756 6.253234464999989)
2022-06-15,2020-01-11,6.294882742316037,-75.59158516686941,POINT (-75.59158516686941 6.294882742316037)
2021-08-16,2022-09-02,6.22760491999998,-75.53706698,POINT (-75.53706698 6.22760491999998)
2022-11-08,2020-07-22,6.2105764,-75.5524157,POINT (-75.5524157 6.2105764)
2021-11-13,2019-04-17,6.294634140000029,-75.539938888,POINT (-75.539938888 6.294634140000029)
2021-11-13,2016-02-04,6.2931868,-75.541724,POINT (-75.541724 6.2931868)
2022-03-05,2020-01-11,6.2780897790000285,-75.607312859,POINT (-75.607312859 6.278089779000029)
2021-11-13,2019-05-21,6.29621017599999,-75.539886544,POINT (-75.539886544 6.296210176)
2023-11-01,2020-12-15,6.300944716000001,-75.54296297,POINT (-75.54296297 6.300944716)
2022-06-12,2024-07-02,6.244465685918669,-75.54202256905037,POINT (-75.54202256905037 6.244465685918669)
2023-11-01,2023-01-21,6.284527638999981,-75.539514839,POINT (-75.539514839 6.284527638999981)
2022-06-25,2022-11-24,6.2515991650000196,-75.538250939,POINT (-75.538250939 6.25159916500002)
2022-08-06,2020-11-20,6.236057883999991,-75.536104367,POINT (-75.536104367 6.236057884)
2022-03-02,2018-12-29,6.23514672499999,-75.527941752,POINT (-75.527941752 6.235146725)
2022-06-14,2024-02-13,6.264529,-75.612807,POINT (-75.612807 6.264529)
2022-06-14,2016-05-20,6.27402604000002,-75.635283749,POINT (-75.635283749 6.27402604000002)
2023-10-31,2017-06-22,6.23740969200003,-75.535200493,POINT (-75.535200493 6.23740969200003)
2022-06-15,2024-10-07,6.297154533362732,-75.54397005832445,POINT (-75.54397005832445 6.297154533362732)
2023-10-30,2019-09-09,6.2939453841633775,-75.53644107105977,POINT (-75.53644107105977 6.293945384163377)
2022-06-14,2016-10-08,6.273447190999998,-75.597980939,POINT (-75.597980939 6.273447191)
2021-08-15,2023-05-02,6.2816621,-75.6018947,POINT (-75.6018947 6.2816621)
2022-08-15,2021-02-08,6.23398474499999,-75.534866253,POINT (-75.534866253 6.233984745)
