,id,fecha_hora,nombre_del,entidad,cargo,fecha_ho_1,incertidum,latitud,longitud,incertid_1,tipo_movim,origen,municipio,corregimie,vereda_bar,sector,direccion,muertes,heridos,desapareci,otras_afec,fuente,observacio,validado,DEM_mean,slope_mean,aspect_mean,nhd_mean,geo,cober,pre_anual,fecha,mes,pre_mensual
0,1000,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/20 02:00:00.000,Baja,6.24915326299998,-75.625464498,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,Las Independencias,,Carrera 113 # 36 C - 42,0.0,0.0,,,DAGRD,,1,1659.767578125,36.9327138264974,274.84246826171875,0.20207091172536215,8.0,7.0,1916.7314,2022-10-20 02:00:00,10,239.29034
1,1497,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/07/11 15:00:00.000,Baja,6.223635689615262,-75.631941413431,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 70 Altavista,Altavista Sector Central,,Calle 18 # 109 - 3 Interior 206,0.0,0.0,,,DAGRD,,1,1711.1448317307693,24.754925067608173,164.28282752403845,0.056987643241882324,12.0,7.0,1916.7314,2024-07-11 15:00:00,7,136.01384
2,833,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/07/01 05:30:00.000,Baja,6.2339808,-75.5356764,Media,Deslizamiento,Antrópico,Medellín,Comuna 8 Villa Hermosa,Las Estancias,,Carrera 6 # 52 - 23 Interior 151,0.0,0.0,,,DAGRD,,1,1653.9900841346155,9.083973224346455,152.36748798076923,0.04395183233114389,13.0,7.0,1969.9814,2022-07-01 05:30:00,7,138.8304
3,203,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021/01/01 00:00:00.000,Media,6.278856478241316,-75.60772605856022,Media,Deslizamiento,Antrópico,Medellín,Comuna 7 Robledo,Fuente Clara,,Calle 63 # 96 A - 65 Interior 145,0.0,0.0,,,DAGRD,,1,1659.4982244318182,24.6323935768821,155.6624200994318,0.6919837431474165,12.0,7.0,1864.2473,2021-01-01 00:00:00,1,63.983105
4,835,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/07/05 05:00:00.000,Baja,6.27510101600001,-75.607243,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,Blanquizal,,Carrera 94 # 57 C - 65 Interior 118,0.0,0.0,,,DAGRD,,1,1611.880580357143,28.327848161969865,296.82261439732144,0.220713700566973,2.0,7.0,1864.2473,2022-07-05 05:00:00,7,130.3031
5,1478,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/07/01 12:50:00.000,Baja,6.26543338883258,-75.61442050660635,Media,Otro,Antrópico,Medellín,Comuna 13 San Javier,Juan XXIII La Quiebra,,Calle 48 DD # 99 D - 20 Interior 106,0.0,0.0,,,DAGRD,,1,1606.907001201923,18.790580162635216,219.70594200721155,0.09430334201225868,9.0,7.0,1864.2473,2024-07-01 12:50:00,7,130.3031
6,1456,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/06/27 07:00:00.000,Baja,6.207613948423542,-75.61102127710888,Media,Otro,Antrópico,Medellín,Corregimiento 70 Altavista,San José del Manzanillo,,Calle 5 Sur # 85 - 40,0.0,0.0,,,DAGRD,,1,1732.7491861979167,20.94786834716797,116.6986083984375,0.8667635122934977,8.0,8.0,1916.7314,2024-06-27 07:00:00,6,176.7423
7,1453,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/06/28 07:00:00.000,Baja,6.26660555,-75.62980022,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Carrera 125 # 50 C - 48,0.0,0.0,,,DAGRD,,1,1725.4622395833333,17.25426991780599,259.77569580078125,0.149360458056132,8.0,7.0,1864.2473,2024-06-28 07:00:00,6,159.97847
8,1008,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/22 09:30:00.000,Baja,6.277028624287424,-75.54492697608465,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,Las Granjas,,Carrera 32 # 84 C - 114,0.0,0.0,,,DAGRD,,1,1775.1318359375,38.65322004045759,253.77357700892858,0.3411863531385149,4.0,7.0,1850.9341,2022-10-22 09:30:00,10,219.28531
9,1446,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/06/19 18:00:00.000,Baja,6.270814125066564,-75.63108629392512,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Carrera 125 A # 53 A - 38,0.0,0.0,,,DAGRD,,1,1828.175030048077,17.930432833158054,187.09861403245193,0.6365598531869742,12.0,8.0,1864.2473,2024-06-19 18:00:00,6,159.97847
10,1444,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/06/16 23:00:00.000,Baja,6.2857564,-75.5866162,Media,Deslizamiento,Antrópico,Medellín,Comuna 7 Robledo,El Diamante,,Diagonal 85 # 79 - 173,0.0,0.0,,,DAGRD,,1,1651.291766826923,8.208936251126802,127.49941781850961,0.5295525330763596,12.0,7.0,1999.781,2024-06-16 23:00:00,6,146.82257
11,457,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021/11/30 17:00:00.000,Baja,6.29810101599998,-75.582628997,Media,Deslizamiento,Antrópico,Medellín,Comuna 6 Doce de Octubre,Picacho,,Calle 98 # 83 - 27,0.0,0.0,,,DAGRD,,1,1744.0804332386363,16.72627674449574,114.59983132102273,0.3600503314625133,9.0,7.0,1999.781,2021-11-30 17:00:00,11,214.80737
12,842,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/04/04 05:00:00.000,Baja,6.25179326099999,-75.542298088,Media,Deslizamiento,Antrópico,Medellín,Comuna 8 Villa Hermosa,Los Mangos,,Carrera 18 A # 59 C - 27,0.0,0.0,,,DAGRD,,1,1826.8448893229167,9.408762613932291,240.7421671549479,0.9907499154408773,13.0,4.0,1850.9341,2022-04-04 05:00:00,4,208.7147
13,1443,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/06/16 23:00:00.000,Baja,6.2163386948959,-75.60359524307123,Media,Deslizamiento,Antrópico,Medellín,Comuna 16 Belén,La Loma de Los Bernal,,Calle 4 # 79 B - 93,0.0,0.0,,,DAGRD,,1,1530.4480794270833,28.74408467610677,20.770037333170574,0.48996424674987793,8.0,8.0,1916.7314,2024-06-16 23:00:00,6,176.7423
14,1419,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/06/01 14:00:00.000,Baja,6.29950067496048,-75.58908656191167,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,El Picacho,,Carrera 92 # 97 - 88,0.0,0.0,,,DAGRD,,1,1928.4449869791667,17.725077311197918,173.423095703125,0.38240830103556317,9.0,5.0,1999.781,2024-06-01 14:00:00,6,146.82257
15,1409,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/05/24 17:00:00.000,Baja,6.2968266,-75.553067,Media,Deslizamiento,Antrópico,Medellín,Comuna 1 Popular,Moscú No.2,,Calle 99 # 39 A - 28,0.0,0.0,,,DAGRD,,1,1547.6214488636363,9.880864923650568,291.11612215909093,0.6610664020885121,12.0,7.0,1999.781,2024-05-24 17:00:00,5,260.7479
16,1405,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2023/05/29 20:00:00.000,Baja,6.2490532,-75.6368111,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,Nuevos Conquistadores,,Carrera 117 B # 36 C - 42,0.0,0.0,,,DAGRD,,1,1860.830357142857,32.36696297781808,339.7118443080357,0.6664571762084961,8.0,8.0,1916.7314,2023-05-29 20:00:00,5,233.13675
17,213,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021/05/17 15:58:00.000,Baja,6.253717757,-75.629275996,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,El Salado,,Calle 39 DA # 119 - 42 Interior 101,0.0,0.0,,,DAGRD,,1,1649.926983173077,26.275118314302883,6.4376701941856975,0.27369055381188023,8.0,7.0,1864.2473,2021-05-17 15:58:00,5,247.5928
18,575,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/04/03 21:30:00.000,Baja,6.35340852600001,-75.702042332,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 50 San Sebastián de Palmitas,Potrera Miserenga,,Carrera 212 # 170 - 255 Dirección de referencia,0.0,0.0,,,DAGRD,,1,1711.4918619791667,14.712064107259115,249.31620279947916,0.007742031166950862,2.0,8.0,1653.7441,2022-04-03 21:30:00,4,177.79059
19,1397,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/05/21 18:00:00.000,Baja,6.26817717,-75.60244862,Media,Otro,Antrópico,Medellín,Comuna 12 La América,Calasanz Parte Alta,,Calle 51 # 84 - 181,0.0,0.0,,,DAGRD,,1,1550.0884486607142,9.677725655691964,222.55414690290178,0.17992327894483293,2.0,1.0,1864.2473,2024-05-21 18:00:00,5,247.5928
20,1396,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/06/28 08:00:00.000,Baja,6.2161401,-75.56697,Media,Deslizamiento,Antrópico,Medellín,Comuna 14 El Poblado,Castropol,,Calle 26 # 39 - 70 URBANIZACION VELEROS DEL ESTE,0.0,0.0,,,DAGRD,,1,1565.8336838942307,3.4986495971679688,286.98935171274036,0.15414006893451399,13.0,1.0,1968.7611,2022-06-28 08:00:00,6,167.01154
21,365,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021/10/15 15:00:00.000,Baja,6.29457289700002,-75.595869404,Media,Deslizamiento,Antrópico,Medellín,Comuna 7 Robledo,Aures No.2,,Calle 79 BB # 96 - 131 Interior 103,0.0,2.0,,,DAGRD,,1,1905.7835286458333,16.144317626953125,172.8680623372396,0.8221151034037272,12.0,8.0,1999.781,2021-10-15 15:00:00,10,257.31787
22,581,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/04/05 03:45:00.000,Baja,6.272073299,-75.612308502,Media,Deslizamiento,Antrópico,Medellín,Comuna 7 Robledo,Olaya Herrera,,Calle 56 # 102 - 208 Interior 170,0.0,0.0,,,DAGRD,,1,1745.6881510416667,25.85833994547526,151.48412068684897,0.7754898071289062,9.0,7.0,1864.2473,2022-04-05 03:45:00,4,201.95624
23,1024,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/23 22:00:00.000,Baja,6.177168241,-75.650175778,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Calle 50 C Sur # 70 - 06,0.0,0.0,,,DAGRD,,1,1815.9807942708333,3.4582316080729165,52.159210205078125,0.36860283215840656,14.0,7.0,2023.1007,2022-10-23 22:00:00,10,242.23367
24,1381,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/05/15 14:40:00.000,Baja,6.219007258975214,-75.63524520078055,Media,Otro,Antrópico,Medellín,Corregimiento 70 Altavista,Buga Patio Bonito,,Carrera 111 D # 12 - 90 Dirección de referencia,0.0,0.0,,,DAGRD,,1,1818.0908954326924,21.529512845552883,287.4685809795673,0.37676150982196516,8.0,7.0,1916.7314,2024-05-15 14:40:00,5,233.13675
25,1373,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/05/10 15:00:00.000,Baja,6.27157324819773,-75.53960370117666,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,La Cruz,,Carrera 25 # 79 C - 66 Interior 118,0.0,0.0,,,DAGRD,,1,1991.9641927083333,32.06571960449219,284.6607259114583,0.2673325538635254,4.0,8.0,1850.9341,2024-05-10 15:00:00,5,223.04109
26,584,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/04/06 03:50:00.000,Baja,6.20222571400001,-75.595519,Media,Deslizamiento,Antrópico,Medellín,Comuna 15 Guayabal,El Rodeo,,Calle 9 Sur # 79 C - 139 Urbanización Dominica,0.0,0.0,,,DAGRD,,1,1562.9549278846155,8.569854736328125,34.35257192758414,0.495511348430927,8.0,7.0,1968.7611,2022-04-06 03:50:00,4,208.94077
27,857,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/06/02 08:00:00.000,Baja,6.21337787599998,-75.55969237,Media,Deslizamiento,Antrópico,Medellín,Comuna 14 El Poblado,Las Lomas No.2,,Carrera 30 # 10 C - 280,0.0,0.0,,,DAGRD,,1,1638.4800180288462,25.000774676983173,300.0830829326923,0.3071130789243258,13.0,4.0,1968.7611,2022-06-02 08:00:00,6,167.01154
28,858,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/07/26 09:50:00.000,Baja,6.25338330699998,-75.625494619,Media,Deslizamiento,Antrópico,Medellín,Comuna 13 San Javier,Veinte de Julio,,Calle 39 C # 114 - 1 Dirección de referencia,0.0,0.0,,,DAGRD,,1,1584.0693359375,22.221227010091145,64.02088419596355,0.3501494725545247,8.0,7.0,1864.2473,2022-07-26 09:50:00,7,130.3031
29,1369,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/05/10 09:30:00.000,Baja,6.30128043,-75.58539697,Media,Deslizamiento,Antrópico,Medellín,Comuna 6 Doce de Octubre,Picachito,,Calle 98 CC # 86 - 91,0.0,0.0,,,DAGRD,,1,1858.8121995192307,23.865065354567307,143.07215294471155,0.59436218555157,9.0,2.0,1745.7523,2024-05-10 09:30:00,5,209.26208
30,1031,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/24 20:00:00.000,Baja,6.23937667299998,-75.537574392,Media,Otro,Antrópico,Medellín,Comuna 8 Villa Hermosa,San Antonio,,Carrera 14 B # 56 AA - 54 Interior 141 Dirección de referencia,0.0,0.0,,,DAGRD,,1,1743.4998604910713,33.570421491350444,223.41969517299108,0.18546911648341588,4.0,7.0,1969.9814,2022-10-24 20:00:00,10,247.66861
31,1368,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/05/14 16:00:00.000,Baja,6.29472696,-75.58045582,Media,Deslizamiento,Antrópico,Medellín,Comuna 6 Doce de Octubre,San Martín de Porres,,Calle 96 B # 76 - 55,0.0,0.0,,,DAGRD,,1,1663.096454326923,12.239410400390625,95.26369065504808,0.4592973268949069,12.0,7.0,1999.781,2024-05-14 16:00:00,5,260.7479
32,1366,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/05/07 20:00:00.000,Baja,6.18188246127512,-75.6508853564801,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 80 San Antonio de Prado,San Antonio de Prado,,Calle 40 A Sur # 70 - 16,0.0,0.0,,,DAGRD,,1,1831.1762319711538,19.779160719651443,181.66748046875,0.8836010419405423,14.0,5.0,2044.8639,2024-05-07 20:00:00,5,274.5251
33,1365,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/04/30 15:00:00.000,Baja,6.2641974,-75.5545989,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,Manrique Central No.2,,Carrera 45 # 66 - 10,0.0,0.0,,,DAGRD,,1,1570.176983173077,9.892924382136417,284.53975736177887,0.5753423250638522,13.0,7.0,1999.781,2024-04-30 15:00:00,4,210.7456
34,1361,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/05/04 06:30:00.000,Baja,6.24289971,-75.54203293,Media,Otro,Antrópico,Medellín,Comuna 8 Villa Hermosa,El Pinal,,Carrera 21 # 56 BD - 5 Interior 111,0.0,0.0,,,DAGRD,,1,1725.7542067307693,18.80730731670673,245.23291015625,0.7906513214111328,4.0,7.0,1969.9814,2024-05-04 06:30:00,5,239.54109
35,1036,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/24 12:00:00.000,Baja,6.284064450659108,-75.54198016527869,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,San José La Cima No.1,,Carrera 28 # 92 D - 72 Interior 101,0.0,0.0,,,DAGRD,,1,1907.881924715909,19.988636363636363,255.57710404829547,0.7113207036798651,4.0,4.0,1850.9341,2022-10-24 12:00:00,10,219.28531
36,374,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021/10/23 20:00:00.000,Baja,6.27200092099997,-75.541130769,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,La Cruz,,Calle 79 C # 26 - 160 Interior 163,0.0,0.0,,,DAGRD,,1,1930.7221235795455,22.030290083451703,265.32421875,0.24981888857754794,4.0,7.0,1850.9341,2021-10-23 20:00:00,10,219.28531
37,1038,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/24 10:00:00.000,Baja,6.296451494,-75.541619224,Media,Flujo,Antrópico,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 30 C # 107 A - 35,0.0,0.0,,,DAGRD,,1,1831.9907924107142,36.61613246372768,63.99615914481027,0.3493202649630033,4.0,2.0,1850.9341,2022-10-24 10:00:00,10,219.28531
38,865,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/07/28 13:00:00.000,Baja,6.2601598,-75.6066234,Media,Otro,Antrópico,Medellín,Comuna 13 San Javier,Los Alcázares,,Calle 49 BB # 93 - 76 Apartamento 301,0.0,0.0,,,DAGRD,,1,1511.5301983173076,4.603905017559345,141.56605881911057,0.26493160541240984,12.0,7.0,1864.2473,2022-07-28 13:00:00,7,130.3031
39,1360,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/05/04 02:00:00.000,Baja,6.26238696,-75.55449073,Media,Otro,Antrópico,Medellín,Comuna 3 Manrique,Manrique Central No.2,,Carrera 44 # 66 - 210,0.0,0.0,,,DAGRD,,1,1581.896763392857,14.220563616071429,272.56539481026783,0.7208477428981236,13.0,7.0,1999.781,2024-05-04 02:00:00,5,260.7479
40,718,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/06/02 08:00:00.000,Baja,6.21469853100001,-75.559412289,Media,Deslizamiento,Antrópico,Medellín,Comuna 14 El Poblado,Las Lomas No.2,,Calle 16 # 28 - 195,0.0,0.0,,,DAGRD,,1,1654.9602864583333,12.473706563313803,199.4014689127604,0.73126753171285,13.0,8.0,1968.7611,2022-06-02 08:00:00,6,167.01154
41,593,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/03/10 08:30:00.000,Baja,6.249951759,-75.621070726,Media,Otro,Antrópico,Medellín,Comuna 13 San Javier,Veinte de Julio,,Carrera 108 A # 36 - 65,0.0,0.0,,,DAGRD,,1,1594.8575721153845,18.81146240234375,67.85621056189903,0.8701036893404447,8.0,7.0,1916.7314,2022-03-10 08:30:00,3,138.92967
42,594,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/04/05 19:00:00.000,Baja,6.28588445299999,-75.541635863,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,San José La Cima No.1,,Calle 94 B # 26 - 38,0.0,0.0,,,DAGRD,,1,1906.8126395089287,16.26409912109375,321.76967075892856,0.2738126005445208,4.0,7.0,1850.9341,2022-04-05 19:00:00,4,208.7147
43,871,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/08/01 22:00:00.000,Baja,6.28651591599998,-75.551660313,Media,Otro,Antrópico,Medellín,Comuna 1 Popular,Villa Guadalupe,,Calle 95 # 44 - 70,0.0,0.0,,,DAGRD,,1,1622.875,20.121080671037948,270.1529541015625,0.6355976377214704,13.0,7.0,1999.781,2022-08-01 22:00:00,8,136.07399
44,1355,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/04/30 01:00:00.000,Baja,6.27429349,-75.65080971,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,Área de Expansión San Cristóbal,,Calle 61 # 152 C - 128 Interior 131,0.0,0.0,,,DAGRD,,1,1961.2855113636363,9.634484030983664,71.46295720880681,0.7359408465298739,16.0,0.0,1864.2473,2024-04-30 01:00:00,4,201.95624
45,1349,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/04/25 12:00:00.000,Baja,6.27348643489897,-75.4975074345484,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 90 Santa Elena,Piedras Blancas - Matasano,,Carrera 42 Este # 73 - 491 Dirección de referencia,0.0,0.0,,,DAGRD,,1,2425.66015625,6.870149465707632,83.7783954326923,0.6537350141085111,1.0,6.0,1449.4121,2024-04-25 12:00:00,4,182.28564
46,723,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/06/05 03:00:00.000,Baja,6.26905061299999,-75.537404026,Media,Complejo,Antrópico,Medellín,Comuna 3 Manrique,La Cruz,,Carrera 25 # 75 C - 1 Interior 176,0.0,0.0,,,DAGRD,,1,1982.6668526785713,18.099870954241073,219.12346540178572,0.02527376583644322,4.0,7.0,1850.9341,2022-06-05 03:00:00,6,148.3149
47,379,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021/10/22 16:00:00.000,Baja,6.27004672800001,-75.539623383,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,La Cruz,,Carrera 25 # 77 - 80 Interior 180,0.0,0.0,,,DAGRD,,1,1987.2169744318182,23.95535833185369,245.8187588778409,0.735736760226163,4.0,4.0,1850.9341,2021-10-22 16:00:00,10,219.28531
48,380,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021/10/27 23:40:00.000,Baja,6.28276984500002,-75.538024319,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,María Cano-Carambolas,,Calle 93 DD # 22 A - 100 Interior 104,0.0,0.0,,,DAGRD,,1,2055.855919471154,28.477874755859375,282.88393930288464,0.6781231806828425,4.0,7.0,1850.9341,2021-10-27 23:40:00,10,219.28531
49,1051,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/27 20:00:00.000,Baja,6.273320716399692,-75.54320930987404,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,Oriente,,Carrera 31 # 82 - 20 Interior 112 - Dirección de referencia,0.0,0.0,,,DAGRD,,1,1850.4681919642858,38.661961146763396,265.59537179129467,0.5963001251220703,4.0,4.0,1850.9341,2022-10-27 20:00:00,10,219.28531
50,1052,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/28 01:00:00.000,Baja,6.254181085706202,-75.63191188292154,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 60 San Cristóbal,La Loma,,Calle 39 DA # 119 C - 162 Interior 171,0.0,0.0,,,DAGRD,,1,1744.748798076923,28.6514892578125,47.93363131009615,0.19726483638469988,8.0,8.0,1864.2473,2022-10-28 01:00:00,10,239.82452
51,381,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2021/10/31 12:00:00.000,Baja,6.295032902,-75.544536758,Media,Deslizamiento,Antrópico,Medellín,Comuna 1 Popular,Santo Domingo Savio No.1,,Carrera 35 # 107 C - 6,0.0,0.0,,,DAGRD,,1,1791.7356178977273,34.4340126731179,255.78932883522728,0.7153394005515359,4.0,7.0,1850.9341,2021-10-31 12:00:00,10,219.28531
52,1054,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/28 16:00:00.000,Baja,6.23937667299998,-75.537574392,Media,Deslizamiento,Antrópico,Medellín,Comuna 8 Villa Hermosa,San Antonio,,Carrera 14 B # 56 AA - 54 Piso 2,0.0,0.0,,,DAGRD,,1,1743.4998604910713,33.570421491350444,223.41969517299108,0.18546911648341588,4.0,7.0,1969.9814,2022-10-28 16:00:00,10,247.66861
53,482,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/01/04 22:20:00.000,Baja,6.23432508100001,-75.663348401,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 80 San Antonio de Prado,El Astillero,,Calle 24 B # 83 - 9 Finca VIA ASTILLEROS,0.0,0.0,,,DAGRD,,1,2326.2693810096152,26.21863966721755,218.00037560096155,0.6885998065655048,8.0,6.0,2009.2482,2022-01-04 22:20:00,1,74.56511
54,1345,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/04/22 10:00:00.000,Baja,6.2691588,-75.5473213,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,El Raizal,,Carrera 29 # 76 - 15,0.0,0.0,,,DAGRD,,1,1705.8825120192307,13.183590228740986,248.41575270432693,0.3332379781282865,13.0,7.0,1850.9341,2024-04-22 10:00:00,4,208.7147
55,1057,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/29 02:20:00.000,Baja,6.22698928599999,-75.523668151,Media,Deslizamiento,Antrópico,Medellín,Corregimiento 90 Santa Elena,Las Palmas,,Calle 46 # 12 Este - 190 Casa 1,0.0,0.0,,,DAGRD,,1,1862.6923076923076,30.712604229266827,57.83008282001202,0.3574576744666466,9.0,5.0,1969.9814,2022-10-29 02:20:00,10,247.66861
56,1344,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2024/04/21 23:30:00.000,Baja,6.2696192293194,-75.5398409474851,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,La Cruz,,Carrera 25 # 77 - 50 Interior 201,0.0,0.0,,,DAGRD,,1,1969.9184194711538,24.043494591346153,230.69512469951923,0.7093048829298753,4.0,7.0,1850.9341,2024-04-21 23:30:00,4,208.7147
57,881,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/08/05 05:00:00.000,Baja,6.30072386900002,-75.547047532,Media,Deslizamiento,Antrópico,Medellín,Comuna 1 Popular,Popular,,Calle 111 # 42 E - 21 Interior 107,0.0,0.0,,,DAGRD,,1,1655.5805288461538,20.402235764723557,227.04206730769232,0.3693576959463266,11.0,7.0,1744.9886,2022-08-05 05:00:00,8,138.27124
58,1339,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2022/10/16 16:00:00.000,Baja,6.2641974,-75.5545989,Media,Deslizamiento,Antrópico,Medellín,Comuna 3 Manrique,Manrique Central No.2,,Calle 71 A # 43 - 90,0.0,0.0,,,DAGRD,,1,1570.176983173077,9.892924382136417,284.53975736177887,0.5753423250638522,13.0,7.0,1999.781,2022-10-16 16:00:00,10,257.31787
59,1336,2024/08/06 22:05:31.000,Oscar Sanchez,SIATA - AMVA,Analista,2018/10/13 10:00:00.000,Baja,6.2832382,-75.6120795,Media,Otro,Antrópico,Medellín,Comuna 7 Robledo,Santa Margarita,,Calle 65 A # 144 - 56 Interior 145,0.0,0.0,,,DAGRD,,1,1852.253018465909,8.23219160600142,180.82026811079547,0.39626576683738013,12.0,2.0,1864.2473,2018-10-13 10:00:00,10,239.82452
